trace_coda_end_sample,source_depth_km,source_latitude_deg,source_longitude_deg,source_magnitude,source_origin_time,trace_p_arrival_sample,trace_p_arrival_time,trace_p_arrival_uncertainty_s,trace_s_arrival_sample,trace_s_arrival_time,trace_s_arrival_uncertainty_s,trace_snr_db,station_elevation_m,station_latitude_deg,station_longitude_deg,station_code,trace_category,trace_name_original,split,trace_name,trace_causal,trace_polarity,ID_poligono
1388.0,5.231787109,31.40006403,-103.4494005,1.869200719,2019-05-15T20:55:07.530980Z,1060.0,2019-05-15T20:55:08.964064Z,0.200000003,1224.0,2019-05-15T20:55:10.605413Z,0.200000003,[16.19369474 20.85279794 26.88183274],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019jmkv_PCOS_EV,test,"bucket271$716,:3,:6000",unknown,unknown,4
1897.0,4.434838867000001,31.22771649,-103.2923579,2.131472963,2019-05-17T10:42:14.904248Z,1037.0,2019-05-17T10:42:20.812622Z,0.3000000119,1467.0,2019-05-17T10:42:25.113398Z,0.3000000119,[ 7.64568236 26.21844117 24.61655473],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019jphp_PCOS_EV,test,"bucket271$747,:3,:6000",unknown,unknown,7
1202.0,6.208691406,31.44738125,-103.4273274,1.061131909,2019-05-23T23:48:41.599626Z,666.0,2019-05-23T23:48:43.447576Z,0.400000006,934.0,2019-05-23T23:48:46.122277Z,0.400000006,[ 6.9466491  11.23597887 11.1879873 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kbgo_PCOS_EV,test,"bucket271$814,:3,:6000",unknown,unknown,5
493.0,3.997802734,31.39273964,-103.4912714,1.952486548,2019-05-25T10:06:31.314593Z,319.0,2019-05-25T10:06:32.480723Z,0.1000000015,406.0,2019-05-25T10:06:33.350403Z,0.200000003,[36.98551916 52.48427623 49.46826803],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kdwl_PCOS_EV,test,"bucket271$835,:3,:6000",unknown,U,4
1114.0,3.483642578,31.42033234,-103.5427891,1.666469962,2019-05-27T16:29:24.236184Z,888.0,2019-05-27T16:29:25.183328Z,0.200000003,1001.0,2019-05-27T16:29:26.306642Z,0.200000003,[21.85704286 38.53350001 36.60829155],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kiac_PCOS_EV,train,"bucket272$253,:3,:6000",unknown,unknown,4
2192.0,5.600138346,31.6506958,-104.3593988,2.633457373,2019-05-29T03:45:55.267138Z,346.0,2019-05-29T03:46:11.362158Z,0.3000000119,1269.0,2019-05-29T03:46:20.591155Z,0.3000000119,[ 4.31838232 15.54225501 17.28335365],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kkrx_PCOS_EV,test,"bucket271$894,:3,:6000",SWDdp,unknown,0
837.0,5.514575195,31.20546068,-103.501317,1.750993807,2019-05-30T06:24:45.176205Z,125.0,2019-05-30T06:24:49.693786Z,0.3000000119,481.0,2019-05-30T06:24:53.254153Z,0.200000003,[ 6.76234878 17.06380802 29.10743932],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kmsq_PCOS_EV,train,"bucket272$304,:3,:6000",unknown,unknown,3
583.0,5.591699219,31.49154277,-103.6443184,2.245223123,2019-06-01T16:28:15.734523Z,103.0,2019-06-01T16:28:19.302659Z,0.3000000119,343.0,2019-06-01T16:28:21.698309Z,0.400000006,[ 7.80064916 16.19117892 18.36710395],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019krdo_PCOS_EV,train,"bucket272$369,:3,:6000",unknown,unknown,1
1308.0,5.2060791019999995,31.17052939,-103.4965198,1.938284148,2019-06-03T00:19:05.720019Z,508.0,2019-06-03T00:19:10.953323Z,0.3000000119,908.0,2019-06-03T00:19:14.957193Z,0.3000000119,[ 7.35689854 16.56388109 31.23813988],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ktop_PCOS_EV,train,"bucket272$388,:3,:6000",unknown,unknown,3
985.0,5.437451172,31.27768165,-103.3455523,2.100970432,2019-06-03T23:25:10.100198Z,309.0,2019-06-03T23:25:14.260023Z,0.3000000119,647.0,2019-06-03T23:25:17.643494Z,0.3000000119,[11.46445839 27.69366802 26.84762688],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kvii_PCOS_EV,test,"bucket271$977,:3,:6000",unknown,unknown,6
1005.0,5.745947266,31.43779772,-103.5685597,1.942779,2019-06-04T21:24:01.062551Z,695.0,2019-06-04T21:24:02.818894Z,0.200000003,850.0,2019-06-04T21:24:04.365611Z,0.200000003,[16.86606921 30.3416278  24.90834625],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kwzv_PCOS_EV,train,"bucket272$437,:3,:6000",unknown,unknown,4
872.0,5.797363281,31.28012134,-103.6569943,1.622514097,2019-06-05T02:19:36.169959Z,176.0,2019-06-05T02:19:40.364660Z,0.3000000119,524.0,2019-06-05T02:19:43.842648Z,0.3000000119,[12.69930505 24.25640925 25.26428315],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kxjo_PCOS_EV,train,"bucket272$445,:3,:6000",unknown,unknown,2
1702.0,5.848779297,31.27310981,-103.3605711,1.623784261,2019-06-05T02:39:24.345596Z,1082.0,2019-06-05T02:39:28.665955Z,0.3000000119,1392.0,2019-06-05T02:39:31.769328Z,0.3000000119,[ 7.78197895 23.1306723  22.26535861],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kxkf_PCOS_EV,train,"bucket272$455,:3,:6000",unknown,unknown,6
1237.0,4.897583008,31.25143293,-103.5505904,2.04379952,2019-06-05T05:51:49.053700Z,627.0,2019-06-05T05:51:52.424015Z,0.200000003,932.0,2019-06-05T05:51:55.465460Z,0.200000003,[14.70261243 29.40981062 31.22330379],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kxqp_PCOS_EV,train,"bucket272$469,:3,:6000",unknown,unknown,3
684.0,6.157275391,31.24384999,-103.5588968,1.623428319,2019-06-05T06:47:03.128371Z,172.0,2019-06-05T06:47:06.982420Z,0.3000000119,428.0,2019-06-05T06:47:09.544898Z,0.3000000119,[ 9.20481568 17.87475751 19.44623685],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kxsk_PCOS_EV,train,"bucket272$479,:3,:6000",unknown,unknown,3
1713.0,6.877099609,31.22453553,-103.5053232,1.660322033,2019-06-05T08:08:37.238094Z,1075.0,2019-06-05T08:08:41.530920Z,0.200000003,1394.0,2019-06-05T08:08:44.726088Z,0.3000000119,[ 4.56171592 16.59834868 21.42030729],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019kxvc_PCOS_EV,train,"bucket272$487,:3,:6000",unknown,unknown,3
930.0,4.717626953,31.2731048,-103.357355,1.859030269,2019-06-08T23:40:49.948083Z,272.0,2019-06-08T23:40:54.322544Z,0.3000000119,601.0,2019-06-08T23:40:57.611605Z,0.3000000119,[ 6.44912703 20.96378044 23.77654732],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lemj_PCOS_EV,train,"bucket272$533,:3,:6000",unknown,unknown,6
1349.0,5.231787109,31.17489512,-103.4957137,1.692204598,2019-06-09T06:53:39.802043Z,577.0,2019-06-09T06:53:45.381846Z,0.200000003,963.0,2019-06-09T06:53:49.249065Z,0.200000003,[13.96193161 22.41717985 32.25994429],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lfaq_PCOS_EV,train,"bucket272$541,:3,:6000",unknown,unknown,3
1282.0,5.2060791019999995,31.17696522,-103.4997283,1.59981976,2019-06-09T09:42:30.802907Z,490.0,2019-06-09T09:42:36.095571Z,0.3000000119,886.0,2019-06-09T09:42:40.061350Z,0.3000000119,[ 8.38525416 21.1779333  29.2200519 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lfgf_PCOS_EV,train,"bucket272$552,:3,:6000",unknown,unknown,3
1022.0,4.254882812,31.39505585,-103.5637254,1.227935802,2019-06-09T19:12:48.060432Z,700.0,2019-06-09T19:12:49.298785Z,0.3000000119,861.0,2019-06-09T19:12:50.904519Z,0.5,[ 7.38183146 10.93974393 14.83784608],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lfza_PCOS_EV,train,"bucket272$555,:3,:6000",unknown,unknown,4
1369.0,5.10324707,31.12713563,-103.3285001,2.34550729,2019-06-10T03:33:49.917888Z,191.0,2019-06-10T03:33:57.169091Z,0.400000006,780.0,2019-06-10T03:34:03.059019Z,0.400000006,[ 6.67254651 14.38792134 15.71153706],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lgpo_PCOS_EV,test,"bucket274$49,:3,:6000",unknown,unknown,6
706.0,6.877099609,31.31830396,-103.561041,1.531215425,2019-06-10T19:01:57.141949Z,372.0,2019-06-10T19:02:00.045804Z,0.3000000119,539.0,2019-06-10T19:02:01.714152Z,0.3000000119,[ 5.93007845 15.58520489 10.75528632],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lhue_PCOS_EV,train,"bucket272$578,:3,:6000",unknown,unknown,3
1433.0,5.334619141,31.23097463,-103.5181781,2.156494536,2019-06-11T06:00:58.880855Z,889.0,2019-06-11T06:01:03.226306Z,0.400000006,1161.0,2019-06-11T06:01:05.947306Z,0.400000006,[ 9.47610065 19.52072058 31.61063001],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lipx_PCOS_EV,train,"bucket272$592,:3,:6000",unknown,unknown,3
1261.0,6.157275391,31.27877388,-103.5964196,1.710553082,2019-06-12T05:58:31.621901Z,581.0,2019-06-12T05:58:34.738185Z,0.400000006,921.0,2019-06-12T05:58:38.131430Z,0.400000006,[16.09299175 29.86304624 27.34881708],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lkli_PCOS_EV,train,"bucket272$606,:3,:6000",unknown,unknown,3
1138.0,5.5402832029999995,31.36149115,-103.4988055,1.930700362,2019-06-13T07:06:47.781094Z,828.0,2019-06-13T07:06:49.277744Z,0.3000000119,983.0,2019-06-13T07:06:50.822985Z,0.3000000119,[ 9.28719478 18.90363604 15.95400625],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lmjc_PCOS_EV,train,"bucket272$640,:3,:6000",unknown,unknown,4
1242.0,5.334619141,31.29891497,-103.4109157,1.852382837,2019-06-13T22:13:05.199829Z,764.0,2019-06-13T22:13:08.658232Z,0.6000000238,1003.0,2019-06-13T22:13:11.044909Z,0.3000000119,[ 1.4798208  12.94149313 18.27534658],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lnmz_PCOS_EV,train,"bucket272$652,:3,:6000",unknown,unknown,6
753.0,4.100634766,31.41940852,-103.5986215,2.069416313,2019-06-13T22:21:10.091296Z,519.0,2019-06-13T22:21:12.184962Z,0.200000003,636.0,2019-06-13T22:21:13.359399Z,0.200000003,[16.8115476  28.13658366 29.7810756 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lnng_PCOS_EV,dev,"bucket279$119,:3,:6000",unknown,unknown,4
1665.0,6.5686035160000005,31.39606434,-103.2508203,1.885206996,2019-06-14T06:02:01.606487Z,815.0,2019-06-14T06:02:06.318950Z,0.3000000119,1240.0,2019-06-14T06:02:10.569522Z,0.3000000119,[ 9.50900093 22.15640456 17.69836432],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019locl_PCOS_EV,train,"bucket272$689,:3,:6000",unknown,unknown,5
753.0,3.792138672,31.4138638,-103.4644151,1.969717338,2019-06-14T18:41:09.484404Z,619.0,2019-06-14T18:41:10.849422Z,0.1000000015,686.0,2019-06-14T18:41:11.522286Z,0.200000003,[29.68828081 42.04228912 34.90251207],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lpbl_PCOS_EV,test,"bucket274$120,:3,:6000",unknown,D,4
1005.0,5.745947266,31.25763775,-103.5621122,2.089901323,2019-06-15T23:48:27.058568Z,421.0,2019-06-15T23:48:30.576555Z,0.200000003,713.0,2019-06-15T23:48:33.496946Z,0.3000000119,[11.30704487 24.059801   26.04133827],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lrhd_PCOS_EV,test,"bucket274$139,:3,:6000",unknown,unknown,3
1062.0,5.231787109,31.18855322,-103.366105,2.734362974,2019-06-17T09:28:37.724885Z,248.0,2019-06-17T09:28:43.684894Z,0.3000000119,655.0,2019-06-17T09:28:47.751844Z,0.400000006,[ 6.17573161 24.98756742 29.28054041],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ltvu_PCOS_EV,test,"bucket274$173,:3,:6000",unknown,unknown,6
3250.0,6.157275391,31.65254838,-104.5782338,3.3123702,2019-06-19T05:47:21.423459Z,760.0,2019-06-19T05:47:40.295857Z,0.400000006,2005.0,2019-06-19T05:47:52.754214Z,0.3000000119,[12.14327087 23.50691872 24.90965862],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019lxfm_PCOS_EV,test,"bucket274$194,:3,:6000",unknown,unknown,0
623.0,3.175146484,31.41389402,-103.5234649,2.072590793,2019-06-21T03:40:38.127095Z,447.0,2019-06-21T03:40:38.866617Z,0.200000003,535.0,2019-06-21T03:40:39.749210Z,0.200000003,[36.20192864 53.37352387 48.91563465],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mash_PCOS_EV,train,"bucket272$912,:3,:6000",unknown,D,4
2973.0,6.0544433589999995,31.65710385,-104.316703,2.486598671,2019-06-21T05:06:39.843549Z,927.0,2019-06-21T05:06:54.659747Z,0.3000000119,1950.0,2019-06-21T05:07:04.890008Z,0.400000006,[10.76445746 15.52120795 19.039674  ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mavd_PCOS_EV,train,"bucket272$923,:3,:6000",SWDdp,unknown,0
1010.0,5.437451172,31.17765046,-103.491428,1.996288057,2019-06-22T23:08:30.850556Z,206.0,2019-06-22T23:08:36.147243Z,0.400000006,608.0,2019-06-22T23:08:40.161892Z,0.200000003,[ 5.68337935 20.41349912 24.10790316],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019meai_PCOS_EV,train,"bucket272$945,:3,:6000",unknown,unknown,3
879.0,4.614794922,31.3605579,-103.4741265,1.751065314,2019-06-23T00:29:41.044746Z,595.0,2019-06-23T00:29:42.160295Z,0.200000003,737.0,2019-06-23T00:29:43.584389Z,0.200000003,[20.78516342 29.30385625 27.05337273],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019meda_PCOS_EV,train,"bucket272$956,:3,:6000",unknown,unknown,4
1739.0,5.2060791019999995,31.16224649,-103.4783223,1.826153245,2019-06-23T06:24:33.858284Z,855.0,2019-06-23T06:24:39.412444Z,0.200000003,1297.0,2019-06-23T06:24:43.835246Z,0.3000000119,[ 6.9962482  17.31203579 26.47347201],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019meos_PCOS_EV,train,"bucket272$967,:3,:6000",unknown,unknown,3
464.0,3.483642578,31.38998266,-103.4923468,1.491237003,2019-06-25T10:09:12.224552Z,270.0,2019-06-25T10:09:13.093756Z,0.200000003,367.0,2019-06-25T10:09:14.059995Z,0.200000003,[21.28670224 32.98724486 31.8760023 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mind_PCOS_EV,test,"bucket274$296,:3,:6000",unknown,unknown,4
1529.0,4.409130859,31.27032641,-103.344497,2.30401913,2019-06-26T16:12:52.100031Z,811.0,2019-06-26T16:12:56.621689Z,0.200000003,1170.0,2019-06-26T16:13:00.210967Z,0.3000000119,[10.46813544 25.96179592 23.47795236],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mkuq_PCOS_EV,test,"bucket274$303,:3,:6000",unknown,unknown,6
1659.0,5.231787109,31.26668209,-103.3648725,2.37267326,2019-06-26T17:00:34.253949Z,995.0,2019-06-26T17:00:38.634918Z,0.200000003,1327.0,2019-06-26T17:00:41.952543Z,0.3000000119,[10.61310625 28.27334236 27.87816121],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mkwf_PCOS_EV,train,"bucket273$48,:3,:6000",unknown,unknown,6
1127.0,5.334619141,31.26851057,-103.3584369,2.222682383,2019-06-26T19:22:02.413412Z,389.0,2019-06-26T19:22:06.717904Z,0.200000003,758.0,2019-06-26T19:22:10.410570Z,0.200000003,[ 9.43296895 26.70613898 25.83081959],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mlaw_PCOS_EV,test,"bucket274$320,:3,:6000",unknown,unknown,6
2176.0,6.620019531,31.64559242,-104.3203767,2.891998731,2019-06-28T04:20:10.740767Z,310.0,2019-06-28T04:20:26.548638Z,0.3000000119,1243.0,2019-06-28T04:20:35.877603Z,0.3000000119,[ 6.98466354 22.54165785 24.69990034],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mnoe_PCOS_EV,train,"bucket273$123,:3,:6000",SWDdp,unknown,0
2142.0,6.7999755859999995,31.06689018,-103.3077881,2.265282242,2019-06-29T03:45:35.056059Z,886.0,2019-06-29T03:45:43.817030Z,0.3000000119,1514.0,2019-06-29T03:45:50.100536Z,0.400000006,[ 1.59978806 14.99929101 14.88736256],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mpim_PCOS_EV,train,"bucket273$181,:3,:6000",unknown,unknown,3
743.0,3.997802734,31.38629066,-103.6522738,1.686516783,2019-07-01T04:34:21.059407Z,269.0,2019-07-01T04:34:23.938338Z,0.3000000119,506.0,2019-07-01T04:34:26.302038Z,0.200000003,[ 7.31108904 23.26471982 20.82484511],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mtbc_PCOS_EV,dev,"bucket279$228,:3,:6000",unknown,unknown,3
2208.0,6.157275391,31.63170691,-104.2562321,2.483931478,2019-07-01T09:48:18.912229Z,472.0,2019-07-01T09:48:32.653439Z,0.3000000119,1340.0,2019-07-01T09:48:41.333884Z,0.3000000119,[13.94161434 28.3080945  27.86089728],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mtlm_PCOS_EV,train,"bucket273$279,:3,:6000",SWDdp,unknown,0
431.0,4.614794922,31.37803796,-103.5020144,1.85583399,2019-07-01T10:59:39.374019Z,197.0,2019-07-01T10:59:40.663204Z,0.1000000015,314.0,2019-07-01T10:59:41.834956Z,0.200000003,[32.61363059 44.83824019 34.49115096],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mtnv_PCOS_EV,dev,"bucket279$241,:3,:6000",unknown,D,4
2168.0,2.99519043,31.14626935,-103.2481588,1.959692935,2019-07-02T07:38:03.122868Z,826.0,2019-07-02T07:38:12.605520Z,0.3000000119,1497.0,2019-07-02T07:38:19.318456Z,0.3000000119,[ 1.23705837 17.19694912 20.42093934],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mvcr_PCOS_EV,dev,"bucket279$253,:3,:6000",unknown,unknown,7
1889.0,2.63527832,31.15911951,-103.2406213,2.380380304,2019-07-03T15:34:43.126807Z,881.0,2019-07-03T15:34:51.012496Z,0.400000006,1385.0,2019-07-03T15:34:56.048995Z,0.400000006,[ 7.3723386  10.94186949 14.26220003],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mxnx_PCOS_EV,dev,"bucket279$260,:3,:6000",unknown,unknown,7
1187.0,5.180371094,31.1753539,-103.494107,1.793864825,2019-07-04T08:55:24.137414Z,389.0,2019-07-04T08:55:29.560048Z,0.400000006,788.0,2019-07-04T08:55:33.551858Z,0.200000003,[ 8.70023885 21.24841324 33.99265365],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019mywf_PCOS_EV,train,"bucket273$431,:3,:6000",unknown,unknown,3
1083.0,6.671435547,31.30994267,-103.4087534,1.775915198,2019-07-05T03:11:56.638981Z,627.0,2019-07-05T03:11:59.955304Z,0.200000003,855.0,2019-07-05T03:12:02.238315Z,0.200000003,[11.00423198 16.36800129 17.08789319],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019nagk_PCOS_EV,test,"bucket274$507,:3,:6000",unknown,unknown,6
1106.0,5.5402832029999995,31.30258668,-103.4066204,1.755553511,2019-07-05T09:59:49.325182Z,676.0,2019-07-05T09:59:53.095742Z,0.200000003,891.0,2019-07-05T09:59:55.251899Z,0.3000000119,[10.52034045 19.74416325 19.49063861],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019natw_PCOS_EV,train,"bucket273$470,:3,:6000",unknown,unknown,6
1621.0,5.5402832029999995,31.27034556,-103.356289,1.805252219,2019-07-06T20:01:01.824570Z,891.0,2019-07-06T20:01:06.149466Z,0.3000000119,1256.0,2019-07-06T20:01:09.802987Z,0.200000003,[ 6.54906525 23.53734838 17.06888069],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ndje_PCOS_EV,test,"bucket274$530,:3,:6000",unknown,unknown,6
1416.0,4.820458984,31.26940182,-103.3412832,1.76753179,2019-07-07T00:21:02.566201Z,700.0,2019-07-07T00:21:07.008464Z,0.200000003,1058.0,2019-07-07T00:21:10.589509Z,0.3000000119,[ 5.62653756 23.5584025  24.35768016],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ndrt_PCOS_EV,test,"bucket274$537,:3,:6000",unknown,unknown,6
1106.0,4.5119628910000005,31.30992002,-103.3905218,1.776212747,2019-07-10T17:27:29.057270Z,636.0,2019-07-10T17:27:32.617791Z,0.3000000119,871.0,2019-07-10T17:27:34.968721Z,0.3000000119,[ 1.59199152 14.40180578 13.50104263],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019nkmd_PCOS_EV,dev,"bucket279$288,:3,:6000",unknown,unknown,6
1328.0,6.157275391,31.37619196,-103.4869907,1.838974161,2019-07-10T21:27:46.224506Z,1076.0,2019-07-10T21:27:47.898491Z,0.200000003,1202.0,2019-07-10T21:27:49.159521Z,0.200000003,[12.88014219 27.28351857 24.59319528],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019nkub_PCOS_EV,test,"bucket274$604,:3,:6000",unknown,unknown,4
1193.0,5.231787109,31.22454456,-103.585684,1.943159872,2019-07-12T21:50:03.974097Z,535.0,2019-07-12T21:50:08.439106Z,0.3000000119,864.0,2019-07-12T21:50:11.726956Z,0.3000000119,[10.824232   19.61730829 17.21535297],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019nolu_PCOS_EV,dev,"bucket279$293,:3,:6000",unknown,unknown,3
1148.0,5.128955078,31.35505582,-103.4966637,2.028338093,2019-07-13T01:35:38.592136Z,824.0,2019-07-13T01:35:40.124427Z,0.200000003,986.0,2019-07-13T01:35:41.742943Z,0.200000003,[23.4282483  33.99452205 31.5155782 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019notg_PCOS_EV,train,"bucket273$640,:3,:6000",unknown,unknown,4
565.0,5.231787109,31.34403128,-103.5095452,1.828910587,2019-07-13T10:08:38.720747Z,237.0,2019-07-13T10:08:40.471172Z,0.200000003,401.0,2019-07-13T10:08:42.116143Z,0.200000003,[27.04882381 35.79176078 36.04058656],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019npke_PCOS_EV,train,"bucket273$653,:3,:6000",unknown,unknown,4
759.0,5.437451172,31.29248914,-103.4184316,2.440843999,2019-07-16T02:47:34.365543Z,273.0,2019-07-16T02:47:37.876108Z,0.3000000119,516.0,2019-07-16T02:47:40.306806Z,0.200000003,[ 9.11947313 28.10003887 26.87581322],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019nuid_PCOS_EV,test,"bucket274$668,:3,:6000",unknown,unknown,6
1280.0,5.334619141,31.27313059,-103.3745075,3.154756165,2019-07-18T05:35:03.942460Z,598.0,2019-07-18T05:35:08.405055Z,0.200000003,939.0,2019-07-18T05:35:11.819211Z,0.200000003,[15.89313057 35.33341887 36.51177045],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019nyer_PCOS_EV,train,"bucket273$783,:3,:6000",unknown,unknown,6
1416.0,5.231787109,31.30902599,-103.4108997,1.993083416,2019-07-19T11:18:48.750060Z,906.0,2019-07-19T11:18:51.659721Z,0.5,1161.0,2019-07-19T11:18:54.206627Z,0.400000006,[ 0.13384344 10.55917487 13.29789521],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019oaln_PCOS_EV,test,"bucket274$708,:3,:6000",unknown,unknown,6
768.0,5.5402832029999995,31.30626967,-103.4119765,2.07549671,2019-07-20T18:42:23.339793Z,322.0,2019-07-20T18:42:26.898269Z,0.400000006,545.0,2019-07-20T18:42:29.120568Z,0.3000000119,[ 4.97043405 18.76377864 19.88483713],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ocvq_PCOS_EV,test,"bucket274$720,:3,:6000",unknown,unknown,6
851.0,5.488867188,31.31408456,-103.4135729,1.80780701,2019-07-20T21:00:35.472117Z,355.0,2019-07-20T21:00:38.476802Z,0.3000000119,603.0,2019-07-20T21:00:40.951244Z,0.200000003,[ 7.90500235 15.91249943 16.25826469],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019odaf_PCOS_EV,train,"bucket273$860,:3,:6000",unknown,unknown,6
1317.0,2.789526367,31.1628753,-103.2743382,2.529715864,2019-07-21T09:06:13.599268Z,365.0,2019-07-21T09:06:22.064916Z,0.400000006,841.0,2019-07-21T09:06:26.827535Z,0.3000000119,[10.1269662  22.16297603 27.20950668],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019odyd_PCOS_EV,train,"bucket273$872,:3,:6000",unknown,unknown,7
1686.0,5.308911133,31.21465884,-103.5173818,1.747993536,2019-07-21T19:12:41.702316Z,990.0,2019-07-21T19:12:45.934383Z,0.400000006,1338.0,2019-07-21T19:12:49.419056Z,0.3000000119,[ 7.19410495 13.7758643  24.57066077],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019oesd_PCOS_EV,train,"bucket273$880,:3,:6000",unknown,unknown,3
